date,season,year,month,hour,holiday,weekday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count
5/16/2012,2,1,5,22,0,3,1,1,0.64,0.6061,0.73,0.1642,33,253,286
5/16/2012,2,1,5,23,0,3,1,1,0.62,0.5909,0.78,0.1045,26,107,133
5/17/2012,2,1,5,0,0,4,1,1,0.6,0.5758,0.78,0.1343,30,49,79
5/17/2012,2,1,5,1,0,4,1,1,0.6,0.5606,0.83,0.1642,12,16,28
5/17/2012,2,1,5,2,0,4,1,1,0.6,0.5758,0.78,0.1642,8,8,16
5/17/2012,2,1,5,3,0,4,1,1,0.6,0.5909,0.73,0.2537,0,3,3
5/17/2012,2,1,5,4,0,4,1,1,0.6,0.6061,0.64,0.3284,3,13,16
5/17/2012,2,1,5,5,0,4,1,1,0.56,0.5303,0.68,0.3284,1,34,35
5/17/2012,2,1,5,6,0,4,1,1,0.54,0.5152,0.73,0.3582,10,149,159
5/17/2012,2,1,5,7,0,4,1,1,0.54,0.5152,0.73,0.3881,25,449,474
5/17/2012,2,1,5,8,0,4,1,1,0.52,0.5,0.55,0.4478,29,605,634
5/17/2012,2,1,5,9,0,4,1,1,0.54,0.5152,0.52,0.4179,57,289,346
5/17/2012,2,1,5,10,0,4,1,1,0.56,0.5303,0.52,0.2537,43,162,205
5/17/2012,2,1,5,11,0,4,1,1,0.58,0.5455,0.49,0.2239,77,202,279
5/17/2012,2,1,5,12,0,4,1,1,0.6,0.6212,0.43,0.194,72,276,348
5/17/2012,2,1,5,13,0,4,1,1,0.62,0.6212,0.41,0.194,86,241,327
5/17/2012,2,1,5,14,0,4,1,1,0.64,0.6212,0.38,0.194,68,202,270
5/17/2012,2,1,5,15,0,4,1,1,0.64,0.6212,0.36,0.2537,83,233,316
5/17/2012,2,1,5,16,0,4,1,1,0.66,0.6212,0.31,0.194,86,344,430
5/17/2012,2,1,5,17,0,4,1,1,0.66,0.6212,0.31,0.1343,133,719,852
5/17/2012,2,1,5,18,0,4,1,1,0.66,0.6212,0.27,0.1642,134,734,868
5/17/2012,2,1,5,19,0,4,1,1,0.64,0.6212,0.31,0.194,86,451,537
5/17/2012,2,1,5,20,0,4,1,1,0.6,0.6212,0.4,0.194,83,363,446
5/17/2012,2,1,5,21,0,4,1,1,0.58,0.5455,0.4,0.1045,45,254,299
5/17/2012,2,1,5,22,0,4,1,1,0.56,0.5303,0.43,0.0896,42,209,251
5/17/2012,2,1,5,23,0,4,1,1,0.54,0.5152,0.49,0.1343,29,137,166
5/18/2012,2,1,5,0,0,5,1,1,0.52,0.5,0.59,0.1045,13,57,70
5/18/2012,2,1,5,1,0,5,1,1,0.5,0.4848,0.59,0.0896,16,33,49
5/18/2012,2,1,5,2,0,5,1,1,0.48,0.4697,0.67,0.1343,12,9,21
5/18/2012,2,1,5,3,0,5,1,1,0.46,0.4545,0.72,0.0896,6,8,14
5/18/2012,2,1,5,4,0,5,1,1,0.46,0.4545,0.77,0.1642,0,11,11
5/18/2012,2,1,5,5,0,5,1,1,0.46,0.4545,0.77,0.1045,1,33,34
5/18/2012,2,1,5,6,0,5,1,1,0.44,0.4394,0.77,0.1343,14,168,182
5/18/2012,2,1,5,7,0,5,1,1,0.46,0.4545,0.82,0.1045,40,475,515
5/18/2012,2,1,5,8,0,5,1,1,0.52,0.5,0.59,0.1343,49,696,745
5/18/2012,2,1,5,9,0,5,1,1,0.56,0.5303,0.56,0.1045,57,304,361
5/18/2012,2,1,5,10,0,5,1,1,0.6,0.6212,0.46,0.1343,74,181,255
5/18/2012,2,1,5,11,0,5,1,1,0.62,0.6212,0.43,0,109,225,334
5/18/2012,2,1,5,12,0,5,1,1,0.62,0.6212,0.41,0.194,108,252,360
5/18/2012,2,1,5,13,0,5,1,1,0.64,0.6212,0.36,0.1642,98,297,395
5/18/2012,2,1,5,14,0,5,1,1,0.66,0.6212,0.34,0.1343,108,242,350
5/18/2012,2,1,5,15,0,5,1,1,0.66,0.6212,0.36,0.194,131,260,391
5/18/2012,2,1,5,16,0,5,1,1,0.66,0.6212,0.34,0.2537,151,417,568
5/18/2012,2,1,5,17,0,5,1,1,0.66,0.6212,0.34,0.1343,124,688,812
5/18/2012,2,1,5,18,0,5,1,1,0.64,0.6212,0.38,0.2239,99,570,669
5/18/2012,2,1,5,19,0,5,1,1,0.62,0.6212,0.41,0.194,91,392,483
5/18/2012,2,1,5,20,0,5,1,1,0.62,0.6212,0.41,0.1642,73,264,337
5/18/2012,2,1,5,21,0,5,1,1,0.6,0.6212,0.4,0,49,209,258
5/18/2012,2,1,5,22,0,5,1,1,0.56,0.5303,0.52,0.3284,57,194,251
5/18/2012,2,1,5,23,0,5,1,1,0.52,0.5,0.55,0,41,133,174
5/19/2012,2,1,5,0,0,6,0,1,0.52,0.5,0.48,0.1045,30,118,148
5/19/2012,2,1,5,1,0,6,0,1,0.5,0.4848,0.48,0,20,84,104
5/19/2012,2,1,5,2,0,6,0,1,0.5,0.4848,0.51,0.1045,13,56,69
5/19/2012,2,1,5,3,0,6,0,1,0.5,0.4848,0.48,0.1045,10,23,33
5/19/2012,2,1,5,4,0,6,0,1,0.48,0.4697,0.59,0.0896,6,8,14
5/19/2012,2,1,5,5,0,6,0,1,0.46,0.4545,0.67,0,1,11,12
5/19/2012,2,1,5,6,0,6,0,1,0.44,0.4394,0.72,0.0896,12,38,50
5/19/2012,2,1,5,7,0,6,0,1,0.46,0.4545,0.67,0.1045,28,67,95
5/19/2012,2,1,5,8,0,6,0,1,0.52,0.5,0.52,0.1642,33,162,195
5/19/2012,2,1,5,9,0,6,0,1,0.56,0.5303,0.43,0.1642,79,213,292
5/19/2012,2,1,5,10,0,6,0,1,0.56,0.5303,0.43,0,177,275,452
5/19/2012,2,1,5,11,0,6,0,1,0.62,0.6212,0.38,0.0896,235,351,586
5/19/2012,2,1,5,12,0,6,0,1,0.66,0.6212,0.36,0,276,366,642
5/19/2012,2,1,5,13,0,6,0,1,0.7,0.6364,0.37,0.1343,332,372,704
5/19/2012,2,1,5,14,0,6,0,1,0.72,0.6515,0.3,0.0896,361,369,730
5/19/2012,2,1,5,15,0,6,0,1,0.72,0.6515,0.3,0.1045,356,316,672
5/19/2012,2,1,5,16,0,6,0,1,0.74,0.6515,0.3,0.1045,331,311,642
5/19/2012,2,1,5,17,0,6,0,1,0.74,0.6515,0.3,0.0896,279,347,626
5/19/2012,2,1,5,18,0,6,0,1,0.74,0.6515,0.33,0.0896,254,391,645
5/19/2012,2,1,5,19,0,6,0,1,0.7,0.6364,0.39,0.1343,203,229,432
5/19/2012,2,1,5,20,0,6,0,1,0.68,0.6364,0.41,0.0896,118,197,315
5/19/2012,2,1,5,21,0,6,0,1,0.64,0.6212,0.5,0,81,178,259
5/19/2012,2,1,5,22,0,6,0,1,0.64,0.6212,0.47,0,104,234,338
5/19/2012,2,1,5,23,0,6,0,1,0.6,0.6212,0.56,0.1642,71,168,239
5/20/2012,2,1,5,0,0,0,0,1,0.58,0.5455,0.53,0.1045,42,128,170
5/20/2012,2,1,5,1,0,0,0,1,0.56,0.5303,0.52,0,28,102,130
5/20/2012,2,1,5,2,0,0,0,1,0.56,0.5303,0.52,0,36,62,98
5/20/2012,2,1,5,3,0,0,0,1,0.54,0.5152,0.56,0.0896,26,40,66
5/20/2012,2,1,5,4,0,0,0,1,0.52,0.5,0.68,0.0896,2,14,16
5/20/2012,2,1,5,5,0,0,0,1,0.5,0.4848,0.72,0.1045,1,7,8
5/20/2012,2,1,5,6,0,0,0,1,0.5,0.4848,0.63,0.1343,4,21,25
5/20/2012,2,1,5,7,0,0,0,1,0.52,0.5,0.68,0.194,35,55,90
5/20/2012,2,1,5,8,0,0,0,1,0.56,0.5303,0.56,0.1642,51,120,171
5/20/2012,2,1,5,9,0,0,0,1,0.62,0.6212,0.32,0.2537,129,184,313
5/20/2012,2,1,5,10,0,0,0,1,0.66,0.6212,0.34,0.2985,174,258,432
5/20/2012,2,1,5,11,0,0,0,1,0.66,0.6212,0.36,0.3284,258,323,581
5/20/2012,2,1,5,12,0,0,0,1,0.68,0.6364,0.36,0.3284,247,390,637
5/20/2012,2,1,5,13,0,0,0,1,0.7,0.6364,0.37,0.2836,244,363,607
5/20/2012,2,1,5,14,0,0,0,1,0.72,0.6515,0.39,0.3881,236,307,543
5/20/2012,2,1,5,15,0,0,0,2,0.7,0.6364,0.39,0.4179,246,256,502
5/20/2012,2,1,5,16,0,0,0,1,0.72,0.6515,0.42,0.3582,238,339,577
5/20/2012,2,1,5,17,0,0,0,1,0.72,0.6515,0.45,0.3284,209,340,549
5/20/2012,2,1,5,18,0,0,0,1,0.7,0.6515,0.51,0.3284,146,328,474
5/20/2012,2,1,5,19,0,0,0,1,0.66,0.6212,0.61,0.4179,142,260,402
5/20/2012,2,1,5,20,0,0,0,1,0.66,0.6212,0.61,0.4179,83,191,274
5/20/2012,2,1,5,21,0,0,0,1,0.64,0.6061,0.69,0.3881,51,182,233
5/20/2012,2,1,5,22,0,0,0,1,0.62,0.5909,0.73,0.3284,44,101,145
5/20/2012,2,1,5,23,0,0,0,3,0.6,0.5758,0.78,0.3582,32,54,86
5/21/2012,2,1,5,0,0,1,1,3,0.58,0.5455,0.88,0.2985,12,28,40
5/21/2012,2,1,5,1,0,1,1,3,0.58,0.5455,0.88,0.3582,4,11,15
5/21/2012,2,1,5,2,0,1,1,3,0.56,0.5303,0.94,0.2537,2,9,11
5/21/2012,2,1,5,3,0,1,1,2,0.56,0.5303,0.88,0.2985,0,2,2
5/21/2012,2,1,5,4,0,1,1,3,0.56,0.5303,0.88,0.2985,2,5,7
5/21/2012,2,1,5,5,0,1,1,3,0.56,0.5303,0.88,0.2985,1,14,15
5/21/2012,2,1,5,6,0,1,1,3,0.56,0.5303,0.88,0.2985,3,76,79
5/21/2012,2,1,5,7,0,1,1,3,0.56,0.5303,0.88,0.2985,7,146,153
5/21/2012,2,1,5,8,0,1,1,3,0.56,0.5303,0.88,0.2537,12,258,270
5/21/2012,2,1,5,9,0,1,1,3,0.56,0.5303,0.88,0.2239,14,172,186
5/21/2012,2,1,5,10,0,1,1,3,0.58,0.5455,0.88,0.2836,28,71,99
5/21/2012,2,1,5,11,0,1,1,2,0.6,0.5606,0.83,0.1642,24,82,106
5/21/2012,2,1,5,12,0,1,1,2,0.6,0.5606,0.83,0.2537,46,124,170
5/21/2012,2,1,5,13,0,1,1,3,0.6,0.5606,0.83,0.2537,49,135,184
5/21/2012,2,1,5,14,0,1,1,3,0.6,0.5606,0.83,0.194,45,135,180
5/21/2012,2,1,5,15,0,1,1,2,0.64,0.6061,0.73,0.194,67,158,225
5/21/2012,2,1,5,16,0,1,1,2,0.64,0.6061,0.73,0.2537,46,269,315
5/21/2012,2,1,5,17,0,1,1,2,0.66,0.6212,0.69,0.2537,40,468,508
5/21/2012,2,1,5,18,0,1,1,1,0.64,0.6061,0.73,0.1045,52,478,530
5/21/2012,2,1,5,19,0,1,1,1,0.66,0.6212,0.69,0.0896,57,391,448
5/21/2012,2,1,5,20,0,1,1,1,0.64,0.6061,0.69,0.1343,44,292,336
5/21/2012,2,1,5,21,0,1,1,1,0.62,0.6061,0.69,0.0896,31,210,241
5/21/2012,2,1,5,22,0,1,1,2,0.62,0.5909,0.73,0.1642,26,116,142
5/21/2012,2,1,5,23,0,1,1,1,0.62,0.5909,0.73,0.2836,18,79,97
5/22/2012,2,1,5,0,0,2,1,1,0.58,0.5455,0.83,0.2537,10,26,36
5/22/2012,2,1,5,1,0,2,1,2,0.58,0.5455,0.83,0.1343,11,16,27
5/22/2012,2,1,5,2,0,2,1,2,0.58,0.5455,0.83,0.1045,1,10,11
5/22/2012,2,1,5,3,0,2,1,2,0.58,0.5455,0.83,0.1045,0,5,5
5/22/2012,2,1,5,4,0,2,1,2,0.56,0.5303,0.88,0.1642,0,7,7
5/22/2012,2,1,5,5,0,2,1,3,0.56,0.5303,0.88,0.194,0,17,17
5/22/2012,2,1,5,6,0,2,1,3,0.56,0.5303,0.88,0.1045,8,129,137
5/22/2012,2,1,5,7,0,2,1,3,0.56,0.5303,0.88,0.1045,9,315,324
5/22/2012,2,1,5,8,0,2,1,2,0.56,0.5303,0.88,0.1343,20,570,590
5/22/2012,2,1,5,9,0,2,1,2,0.6,0.5606,0.83,0.1045,46,287,333
5/22/2012,2,1,5,10,0,2,1,2,0.6,0.5758,0.78,0.0896,52,148,200
5/22/2012,2,1,5,11,0,2,1,2,0.6,0.5758,0.78,0,39,150,189
5/22/2012,2,1,5,12,0,2,1,2,0.62,0.5909,0.78,0.1045,76,178,254
5/22/2012,2,1,5,13,0,2,1,2,0.64,0.6061,0.73,0,48,195,243
5/22/2012,2,1,5,14,0,2,1,2,0.64,0.6061,0.73,0.1045,73,149,222
5/22/2012,2,1,5,15,0,2,1,1,0.7,0.6515,0.61,0.0896,54,191,245
5/22/2012,2,1,5,16,0,2,1,1,0.68,0.6364,0.61,0.1045,70,316,386
5/22/2012,2,1,5,17,0,2,1,1,0.72,0.6667,0.54,0,69,716,785
5/22/2012,2,1,5,18,0,2,1,1,0.68,0.6364,0.61,0.1343,76,709,785
5/22/2012,2,1,5,19,0,2,1,1,0.66,0.6212,0.69,0.2239,44,320,364
5/22/2012,2,1,5,20,0,2,1,1,0.64,0.6061,0.73,0.2537,54,319,373
5/22/2012,2,1,5,21,0,2,1,1,0.62,0.5909,0.78,0.1343,28,233,261
5/22/2012,2,1,5,22,0,2,1,1,0.62,0.5909,0.73,0.0896,17,157,174
5/22/2012,2,1,5,23,0,2,1,1,0.62,0.5909,0.73,0.1045,14,91,105
5/23/2012,2,1,5,0,0,3,1,1,0.62,0.5909,0.78,0.1343,19,28,47
5/23/2012,2,1,5,1,0,3,1,1,0.6,0.5606,0.83,0.1642,23,9,32
5/23/2012,2,1,5,2,0,3,1,2,0.6,0.5606,0.83,0.1642,2,10,12
5/23/2012,2,1,5,3,0,3,1,1,0.6,0.5758,0.78,0.1045,0,5,5
5/23/2012,2,1,5,4,0,3,1,3,0.58,0.5455,0.83,0.194,0,3,3
5/23/2012,2,1,5,5,0,3,1,3,0.56,0.5303,0.88,0.2537,6,29,35
5/23/2012,2,1,5,6,0,3,1,1,0.56,0.5303,0.88,0.1045,6,154,160
5/23/2012,2,1,5,7,0,3,1,1,0.58,0.5455,0.83,0,16,452,468
5/23/2012,2,1,5,8,0,3,1,1,0.58,0.5455,0.83,0,38,681,719
5/23/2012,2,1,5,9,0,3,1,2,0.62,0.5909,0.78,0,39,258,297
5/23/2012,2,1,5,10,0,3,1,1,0.62,0.5909,0.78,0.0896,52,139,191
5/23/2012,2,1,5,11,0,3,1,1,0.64,0.6061,0.73,0,46,151,197
5/23/2012,2,1,5,12,0,3,1,2,0.66,0.6212,0.69,0.0896,42,206,248
5/23/2012,2,1,5,13,0,3,1,2,0.66,0.6212,0.74,0.1642,69,201,270
5/23/2012,2,1,5,14,0,3,1,1,0.68,0.6364,0.65,0.1343,67,181,248
5/23/2012,2,1,5,15,0,3,1,2,0.7,0.6515,0.61,0,65,192,257
5/23/2012,2,1,5,16,0,3,1,3,0.7,0.6515,0.61,0.0896,62,216,278
5/23/2012,2,1,5,17,0,3,1,3,0.64,0.6061,0.69,0.1045,45,240,285
5/23/2012,2,1,5,18,0,3,1,3,0.64,0.6061,0.69,0.1045,31,296,327
5/23/2012,2,1,5,19,0,3,1,2,0.62,0.5758,0.83,0.1642,40,336,376
5/23/2012,2,1,5,20,0,3,1,2,0.62,0.5758,0.83,0.0896,28,267,295
5/23/2012,2,1,5,21,0,3,1,2,0.62,0.5758,0.83,0,24,221,245
5/23/2012,2,1,5,22,0,3,1,2,0.62,0.5758,0.83,0.1642,23,136,159
5/23/2012,2,1,5,23,0,3,1,1,0.6,0.5606,0.83,0.1343,23,83,106
5/24/2012,2,1,5,0,0,4,1,1,0.6,0.5606,0.83,0.0896,7,49,56
5/24/2012,2,1,5,1,0,4,1,1,0.6,0.5455,0.88,0.0896,9,21,30
5/24/2012,2,1,5,2,0,4,1,1,0.6,0.5455,0.88,0,1,15,16
5/24/2012,2,1,5,3,0,4,1,2,0.6,0.5455,0.88,0.1045,1,3,4
5/24/2012,2,1,5,4,0,4,1,2,0.6,0.5455,0.88,0.1642,0,5,5
5/24/2012,2,1,5,5,0,4,1,2,0.6,0.5455,0.88,0.1642,1,29,30
5/24/2012,2,1,5,6,0,4,1,2,0.6,0.5455,0.88,0.1642,10,146,156
5/24/2012,2,1,5,7,0,4,1,1,0.6,0.5606,0.83,0.1045,22,393,415
5/24/2012,2,1,5,8,0,4,1,1,0.62,0.5909,0.73,0.1343,33,659,692
5/24/2012,2,1,5,9,0,4,1,1,0.62,0.5909,0.73,0.1642,34,267,301
5/24/2012,2,1,5,10,0,4,1,1,0.64,0.6061,0.65,0.1343,47,138,185
5/24/2012,2,1,5,11,0,4,1,1,0.66,0.6212,0.65,0.1343,61,160,221
5/24/2012,2,1,5,12,0,4,1,1,0.7,0.6515,0.58,0.1045,76,213,289
5/24/2012,2,1,5,13,0,4,1,1,0.72,0.6667,0.54,0.1642,69,233,302
5/24/2012,2,1,5,14,0,4,1,1,0.74,0.6818,0.55,0.2239,72,180,252
5/24/2012,2,1,5,15,0,4,1,1,0.74,0.6818,0.55,0.2537,69,222,291
5/24/2012,2,1,5,16,0,4,1,1,0.74,0.6818,0.55,0.3582,61,329,390
5/24/2012,2,1,5,17,0,4,1,1,0.74,0.6818,0.55,0.2836,120,678,798
5/24/2012,2,1,5,18,0,4,1,1,0.72,0.6667,0.54,0.3284,118,634,752
5/24/2012,2,1,5,19,0,4,1,1,0.7,0.6515,0.61,0.2985,76,416,492
5/24/2012,2,1,5,20,0,4,1,2,0.66,0.6212,0.69,0.2836,55,343,398
5/24/2012,2,1,5,21,0,4,1,3,0.64,0.5909,0.78,0.1642,48,237,285
5/24/2012,2,1,5,22,0,4,1,2,0.64,0.5909,0.78,0.1045,33,210,243
5/24/2012,2,1,5,23,0,4,1,2,0.64,0.5909,0.78,0.1343,36,131,167
5/25/2012,2,1,5,0,0,5,1,1,0.62,0.5758,0.83,0.1343,10,63,73
5/25/2012,2,1,5,1,0,5,1,1,0.62,0.5758,0.83,0.0896,8,34,42
5/25/2012,2,1,5,2,0,5,1,2,0.62,0.5758,0.83,0,7,16,23
5/25/2012,2,1,5,3,0,5,1,2,0.62,0.5606,0.88,0.1045,8,6,14
5/25/2012,2,1,5,4,0,5,1,2,0.62,0.5606,0.88,0,3,6,9
5/25/2012,2,1,5,5,0,5,1,2,0.62,0.5606,0.88,0.0896,2,28,30
5/25/2012,2,1,5,6,0,5,1,2,0.62,0.5606,0.88,0.1045,5,108,113
5/25/2012,2,1,5,7,0,5,1,2,0.62,0.5606,0.88,0.1642,7,352,359
5/25/2012,2,1,5,8,0,5,1,2,0.64,0.5758,0.89,0.1045,32,551,583
5/25/2012,2,1,5,9,0,5,1,2,0.64,0.5758,0.89,0.1343,52,288,340
5/25/2012,2,1,5,10,0,5,1,1,0.68,0.6364,0.79,0.1642,69,163,232
5/25/2012,2,1,5,11,0,5,1,1,0.68,0.6364,0.79,0.1343,90,193,283
5/25/2012,2,1,5,12,0,5,1,1,0.72,0.6818,0.66,0.1045,84,237,321
5/25/2012,2,1,5,13,0,5,1,1,0.74,0.6818,0.62,0.1343,86,247,333
5/25/2012,2,1,5,14,0,5,1,1,0.74,0.6818,0.58,0.1343,104,263,367
5/25/2012,2,1,5,15,0,5,1,1,0.76,0.7121,0.62,0.194,106,360,466
5/25/2012,2,1,5,16,0,5,1,1,0.78,0.7121,0.52,0.2239,137,447,584
5/25/2012,2,1,5,17,0,5,1,1,0.76,0.7121,0.62,0.2836,124,529,653
5/25/2012,2,1,5,18,0,5,1,1,0.76,0.7121,0.62,0.194,131,391,522
5/25/2012,2,1,5,19,0,5,1,1,0.74,0.6818,0.62,0.2537,111,293,404
5/25/2012,2,1,5,20,0,5,1,1,0.7,0.6515,0.65,0.1642,80,270,350
5/25/2012,2,1,5,21,0,5,1,1,0.7,0.6515,0.65,0.1343,62,193,255
5/25/2012,2,1,5,22,0,5,1,1,0.66,0.6212,0.74,0.1045,65,147,212
5/25/2012,2,1,5,23,0,5,1,1,0.66,0.6061,0.78,0.2239,34,132,166
5/26/2012,2,1,5,0,0,6,0,1,0.64,0.5758,0.83,0.1642,18,98,116
5/26/2012,2,1,5,1,0,6,0,1,0.64,0.5758,0.83,0.1343,18,64,82
5/26/2012,2,1,5,2,0,6,0,1,0.64,0.5758,0.89,0.1343,9,55,64
5/26/2012,2,1,5,3,0,6,0,1,0.62,0.5606,0.88,0.1045,9,22,31
5/26/2012,2,1,5,4,0,6,0,1,0.62,0.5606,0.88,0.1343,0,2,2
5/26/2012,2,1,5,5,0,6,0,1,0.62,0.5758,0.83,0.2537,0,10,10
5/26/2012,2,1,5,6,0,6,0,1,0.62,0.5606,0.88,0.194,6,25,31
5/26/2012,2,1,5,7,0,6,0,2,0.62,0.5606,0.88,0.1642,10,44,54
5/26/2012,2,1,5,8,0,6,0,1,0.64,0.5909,0.78,0.1343,38,103,141
5/26/2012,2,1,5,9,0,6,0,1,0.64,0.5758,0.83,0.194,97,192,289
5/26/2012,2,1,5,10,0,6,0,1,0.68,0.6364,0.79,0.2239,181,256,437
5/26/2012,2,1,5,11,0,6,0,1,0.7,0.6667,0.74,0.194,208,312,520
5/26/2012,2,1,5,12,0,6,0,1,0.74,0.697,0.66,0.2239,236,293,529
5/26/2012,2,1,5,13,0,6,0,1,0.76,0.7273,0.66,0.194,265,274,539
5/26/2012,2,1,5,14,0,6,0,1,0.76,0.7273,0.66,0.2239,307,257,564
5/26/2012,2,1,5,15,0,6,0,1,0.76,0.7273,0.66,0.2836,274,239,513
5/26/2012,2,1,5,16,0,6,0,1,0.78,0.7273,0.55,0.2537,261,243,504
5/26/2012,2,1,5,17,0,6,0,2,0.78,0.7121,0.52,0.2537,235,227,462
5/26/2012,2,1,5,18,0,6,0,2,0.76,0.697,0.52,0.194,199,216,415
5/26/2012,2,1,5,19,0,6,0,2,0.74,0.697,0.66,0.2239,159,214,373
5/26/2012,2,1,5,20,0,6,0,2,0.74,0.6818,0.55,0.194,103,152,255
5/26/2012,2,1,5,21,0,6,0,2,0.72,0.6818,0.62,0.194,100,151,251
5/26/2012,2,1,5,22,0,6,0,1,0.7,0.6667,0.74,0.2537,86,118,204
5/26/2012,2,1,5,23,0,6,0,1,0.7,0.6667,0.74,0.2537,36,114,150
5/27/2012,2,1,5,0,0,0,0,2,0.68,0.6364,0.69,0.1642,48,89,137
5/27/2012,2,1,5,1,0,0,0,1,0.66,0.6212,0.74,0.2239,17,61,78
5/27/2012,2,1,5,2,0,0,0,1,0.64,0.6061,0.73,0.2239,16,45,61
5/27/2012,2,1,5,3,0,0,0,1,0.64,0.6061,0.73,0.1642,11,25,36
5/27/2012,2,1,5,4,0,0,0,1,0.62,0.5758,0.83,0.194,4,7,11
5/27/2012,2,1,5,5,0,0,0,1,0.62,0.5758,0.83,0.194,2,5,7
5/27/2012,2,1,5,6,0,0,0,1,0.62,0.5758,0.83,0.1642,8,14,22
5/27/2012,2,1,5,7,0,0,0,1,0.62,0.5606,0.88,0.1642,22,30,52
5/27/2012,2,1,5,8,0,0,0,1,0.64,0.5758,0.83,0.194,69,82,151
5/27/2012,2,1,5,9,0,0,0,1,0.66,0.6061,0.83,0.2239,130,140,270
5/27/2012,2,1,5,10,0,0,0,1,0.68,0.6364,0.74,0.2537,209,215,424
5/27/2012,2,1,5,11,0,0,0,1,0.72,0.6818,0.66,0.2239,268,251,519
5/27/2012,2,1,5,12,0,0,0,1,0.74,0.697,0.66,0.2537,301,269,570
5/27/2012,2,1,5,13,0,0,0,1,0.76,0.7121,0.58,0.194,270,228,498
5/27/2012,2,1,5,14,0,0,0,1,0.76,0.7121,0.58,0.2537,317,230,547
5/27/2012,2,1,5,15,0,0,0,1,0.78,0.7121,0.52,0.2836,290,245,535
5/27/2012,2,1,5,16,0,0,0,1,0.78,0.7121,0.52,0.2836,258,243,501
5/27/2012,2,1,5,17,0,0,0,1,0.78,0.7121,0.49,0.2985,275,247,522
5/27/2012,2,1,5,18,0,0,0,1,0.76,0.7121,0.58,0.2985,266,252,518
5/27/2012,2,1,5,19,0,0,0,1,0.76,0.7121,0.58,0.194,230,212,442
5/27/2012,2,1,5,20,0,0,0,1,0.74,0.6818,0.55,0.1642,168,224,392
5/27/2012,2,1,5,21,0,0,0,3,0.66,0.6212,0.69,0.4179,64,79,143
5/27/2012,2,1,5,22,0,0,0,3,0.62,0.5758,0.83,0,9,50,59
5/27/2012,2,1,5,23,0,0,0,3,0.62,0.5758,0.83,0.1343,31,65,96
5/28/2012,2,1,5,0,1,1,0,1,0.62,0.5758,0.83,0.2239,21,44,65
5/28/2012,2,1,5,1,1,1,0,2,0.62,0.5909,0.78,0.2985,14,45,59
5/28/2012,2,1,5,2,1,1,0,1,0.6,0.5606,0.83,0.2239,20,28,48
5/28/2012,2,1,5,3,1,1,0,1,0.62,0.5909,0.73,0.1642,6,12,18
5/28/2012,2,1,5,4,1,1,0,1,0.6,0.5758,0.78,0.1343,2,4,6
5/28/2012,2,1,5,5,1,1,0,1,0.6,0.5758,0.78,0.1343,4,5,9
5/28/2012,2,1,5,6,1,1,0,1,0.62,0.5909,0.73,0.1642,6,14,20
5/28/2012,2,1,5,7,1,1,0,1,0.62,0.5909,0.78,0.1045,24,43,67
5/28/2012,2,1,5,8,1,1,0,1,0.66,0.6212,0.69,0,62,93,155
5/28/2012,2,1,5,9,1,1,0,1,0.7,0.6515,0.61,0,121,142,263
5/28/2012,2,1,5,10,1,1,0,1,0.7,0.6515,0.61,0,189,175,364
5/28/2012,2,1,5,11,1,1,0,1,0.72,0.6818,0.66,0.1343,254,222,476
5/28/2012,2,1,5,12,1,1,0,1,0.76,0.7121,0.62,0.1343,233,292,525
5/28/2012,2,1,5,13,1,1,0,1,0.8,0.7879,0.63,0.2836,272,284,556
5/28/2012,2,1,5,14,1,1,0,1,0.8,0.7879,0.63,0.2836,238,227,465
5/28/2012,2,1,5,15,1,1,0,1,0.82,0.7879,0.56,0.2985,181,279,460
5/28/2012,2,1,5,16,1,1,0,1,0.82,0.7879,0.56,0.3284,223,278,501
5/28/2012,2,1,5,17,1,1,0,1,0.82,0.7879,0.56,0.2985,158,247,405
5/28/2012,2,1,5,18,1,1,0,1,0.8,0.7727,0.59,0.2985,132,251,383
5/28/2012,2,1,5,19,1,1,0,1,0.8,0.7576,0.55,0.2985,148,247,395
5/28/2012,2,1,5,20,1,1,0,1,0.78,0.7424,0.62,0.2985,114,203,317
5/28/2012,2,1,5,21,1,1,0,1,0.76,0.7273,0.66,0.2836,66,181,247
5/28/2012,2,1,5,22,1,1,0,1,0.74,0.697,0.7,0.1642,47,110,157
5/28/2012,2,1,5,23,1,1,0,1,0.72,0.697,0.74,0.1642,22,60,82
5/29/2012,2,1,5,0,0,2,1,1,0.7,0.6667,0.79,0.194,12,33,45
5/29/2012,2,1,5,1,0,2,1,1,0.7,0.6667,0.79,0.194,1,13,14
5/29/2012,2,1,5,2,0,2,1,1,0.68,0.6364,0.83,0.1343,0,8,8
5/29/2012,2,1,5,3,0,2,1,1,0.68,0.6364,0.79,0.2836,1,2,3
5/29/2012,2,1,5,4,0,2,1,1,0.66,0.6061,0.78,0.2239,0,5,5
5/29/2012,2,1,5,5,0,2,1,1,0.66,0.6061,0.78,0.2239,1,32,33
5/29/2012,2,1,5,6,0,2,1,1,0.66,0.6061,0.78,0.2239,9,145,154
5/29/2012,2,1,5,7,0,2,1,1,0.66,0.6061,0.78,0.2239,19,431,450
5/29/2012,2,1,5,8,0,2,1,1,0.7,0.6667,0.74,0.194,46,588,634
