lepton_pT,lepton_eta,lepton_phi,missing_energy_magnitude,missing_energy_phi,jet_1_pt,jet_1_eta,jet_1_phi,jet_1_btag,jet_2_pt,jet_2_eta,jet_2_phi,jet_2_btag,jet_3_pt,jet_3_eta,jet_3_phi,jet_3_btag,jet_4_pt,jet_4_eta,jet_4_phi,jet_4_btag,m_jj,m_jjj,m_lv,m_jlv,m_bb,m_wbb,m_wwbb,label
1.014419437,-0.475350916,-1.660388827,2.308825731,-1.228209972,0.538192391,-1.962661028,0.247412279,0,0.448594183,-0.985883892,-0.746452034,2.214872122,1.783961535,1.813388228,0.343286693,0,1.17711699,0.467585981,0.921547473,3.101961374,0.857451975,0.927578628,0.992080212,0.736595035,0.86920023,1.109263301,1.298886538,0
2.128578663,-0.314646095,-0.603377938,0.915942013,-1.284071326,0.979922414,-0.878359377,1.403284788,0,0.645129561,0.163251042,-0.910126865,2.214872122,1.69790709,-0.818140626,0.683339417,0,0.531844616,-1.340473294,0.180184975,0,1.065311551,1.108736754,1.1121701,0.810800135,0.625709891,0.716346443,0.798661351,1
1.273926258,-0.354578793,-0.025209855,0.700792611,0.662844122,1.279936075,-0.620899558,-1.253387094,2.173076153,0.581548214,-1.244269371,1.34314251,2.214872122,0.409197718,1.028753877,0.556859791,0,0.796184778,-0.652561247,1.053616524,0,0.750039697,1.170961261,0.991375148,0.78290087,1.004692555,0.922797263,0.819525957,1
1.864130616,0.279474884,-0.544559896,0.398971766,-1.625588536,0.367253333,-0.236690387,0.351080477,0,0.904364824,1.667908907,0.875975728,2.214872122,1.01544261,0.821217239,1.27413249,0,1.378658056,0.652472735,-1.686089754,3.101961374,0.945393503,0.754211664,0.9876194,0.812813401,0.891267419,0.894392073,0.776433826,1
0.557994723,-0.129592001,1.197807312,0.464886695,1.708424807,1.168724895,0.924849331,-1.084856987,2.173076153,0.564551294,2.463463783,0.637953818,0,0.83191824,1.024202585,0.525794625,0,0.496063739,0.123629972,0.389386803,3.101961374,0.81155014,0.670372069,0.983729601,0.929333627,0.84710145,0.897449732,0.78499794,1
1.476334333,-0.277635247,0.225690261,0.430180341,0.874062657,1.039467096,0.742646992,-0.262161225,0,1.35585475,-1.383175731,-1.616980076,2.214872122,1.23672545,-1.342443943,1.225315809,0,0.487301141,-0.132879585,1.469800592,1.550980687,0.98241812,0.834901452,0.989317954,0.59539789,0.558593512,0.799114168,0.717463017,0
1.880601525,-0.92337656,-0.302640349,2.177401304,-0.529126525,1.114493489,-1.221969128,-1.634242892,0,1.749303222,-1.065536618,1.251595616,2.214872122,0.338773578,-0.140005395,-0.196018636,0,0.59586072,-0.248642012,1.294448376,0,0.849675119,0.898155391,0.966604531,0.850574255,0.480091035,1.190894723,1.098260641,0
0.340579927,0.217140898,-1.304167867,0.905447006,-0.150153667,1.189061761,-0.147569701,1.079529643,0,0.617178977,-0.416659027,0.637398958,0,1.240764737,-0.728026032,-1.156268239,2.548224449,1.396183372,-0.995684505,-0.554624081,0,0.864543617,0.778948963,0.981705427,1.310497284,0.849929929,1.047649264,1.053031564,1
0.903881908,0.216166928,0.812733531,0.595634162,-1.017929435,0.895460546,-1.247715116,-1.632579803,1.086538076,0.857151032,-0.893603504,-0.437963873,0,0.339124799,-2.119796276,0.442029595,0,0.465881258,-1.448740363,0.801131547,0,0.864003062,1.062211752,1.013473272,0.586422563,1.426742077,0.939944506,0.857821763,1
0.335455656,0.963200986,-0.025764661,2.022423744,0.998650372,1.319602013,-1.05164957,-0.718969285,1.086538076,0.644877732,-0.650760114,-0.137800947,1.107436061,0.550748527,-2.584933281,1.117142439,0,0.796184778,0.29852286,-1.638367414,0,0.871380806,1.01494658,0.987996459,2.880043745,0.730003238,1.870231271,1.465207338,0
0.493026495,-1.587623239,-0.164479882,0.821345687,1.142496586,0.505030572,-0.219856486,0.848355115,0,0.991364121,-0.072792754,-0.388029188,2.214872122,0.826649606,-0.262888998,-1.167362928,2.548224449,0.696631312,-0.702530682,-1.549581409,0,0.804980815,0.918390453,0.983267784,0.707783878,0.630073547,0.645431638,0.615280867,1
1.65513432,-1.915850639,0.638507068,0.782811701,0.631009042,0.84232831,-0.983323693,-0.596452355,2.173076153,1.570142508,0.385695636,-1.421125174,0,0.94431597,-0.478617936,0.282820582,0,0.880403638,-0.082910195,1.620736718,3.101961374,2.068937063,1.166625857,0.973281145,1.202967763,0.929886937,1.012495279,1.211595774,1
0.330514401,0.971966684,1.024690509,0.898841381,-1.12271452,0.543139219,-0.545642138,-0.528815746,0,0.727848113,0.495460838,0.719513774,2.214872122,1.283616304,-0.278363198,1.580901146,2.548224449,0.618010759,-1.752720833,-0.422552168,0,0.763559163,1.042382956,0.990560889,0.787291169,0.838884533,0.858431935,0.742871702,1
0.278173804,1.482326269,1.413648248,1.47512269,0.048626117,1.308517456,-0.124794409,-1.639232397,0,1.909955978,0.887895763,-0.066782735,2.214872122,1.469599366,0.726551354,-1.392030716,2.548224449,1.199023604,1.07971108,0.864391565,0,2.091355562,1.376561761,0.987021148,0.727020323,1.659020305,1.436404944,1.167500615,0
0.875332534,-1.299328446,0.3976973,1.664461374,0.334607124,0.922484636,-0.475335777,-1.386437178,2.173076153,0.826682389,0.345869303,-0.741458595,2.214872122,0.520366013,-0.248325005,0.762666524,0,1.198293448,-0.040436205,1.587441921,0,0.597304821,0.809423983,0.986747265,1.776429415,0.896956027,1.527887583,1.229021072,1
0.886496007,0.745031953,1.591204047,0.863858461,0.26400432,0.729376674,0.567376316,-1.324901462,2.173076153,0.994763553,0.646995127,-0.080098651,1.107436061,0.401294768,1.794273019,1.712373376,0,1.23383081,0.311015189,0.659074128,0,0.933834314,0.92379421,1.127919436,0.8137151,1.130972385,0.760750771,0.693196297,1
0.745396018,0.993394017,1.035787821,0.534536481,1.254380226,0.825106204,0.283180326,-0.757221162,0,1.296805978,0.183649883,-1.293514371,0,1.679642439,0.239568293,0.490291566,2.548224449,0.580282629,1.688504815,0.740091205,0,0.890152514,1.274685264,0.989478886,0.612539053,0.432057589,0.750057936,0.703328431,1
1.597852349,-0.134461835,1.196142674,0.534167111,0.611084342,1.420919538,1.076354504,0.182550356,2.173076153,1.245563269,1.605741024,-1.114859104,0,1.783610225,-0.36028561,1.736227036,0,1.234804511,0.953954697,-0.25663349,0,1.202566743,0.694007456,0.987245977,1.674601674,0.963647425,1.139542341,1.222660542,0
0.78950119,-0.067258,1.02358079,0.771727443,-0.610960424,0.967647016,0.048495829,-1.580468655,2.173076153,1.189913988,0.55471462,0.171341911,2.214872122,0.736731529,-0.154569387,-0.107261002,0,0.636753082,-1.166413307,1.429292083,0,0.892290592,0.97446537,1.076142907,0.86101985,1.632860422,0.936333597,0.787590563,0
0.736977637,0.222010732,0.049244374,0.613580048,-1.188776851,1.018305898,-0.415921986,0.479695559,2.173076153,0.683530092,-0.642017722,1.620557427,1.107436061,0.948003948,0.470771492,-1.402570724,0,1.072451949,1.471970797,-0.778808475,0,0.949383438,1.147999167,0.986712873,1.046371222,1.061207533,1.114325643,0.926527858,1
1.137584567,0.199609444,0.644055665,0.73883009,-1.47682476,0.756492436,-0.044585783,-0.435680687,2.173076153,0.877421498,0.647966504,1.233286023,0,0.987343192,-0.419451773,0.620099604,0,1.758616686,1.349545717,-0.994114399,3.101961374,0.920724154,1.059095264,1.197635412,1.116483092,1.28078115,0.931467593,0.845593512,0
0.359063864,1.93814373,-0.860833585,1.238302827,0.96654886,1.540467024,0.720861912,1.458722353,2.173076153,1.741748929,1.983605266,-0.503433824,0,1.524568796,1.143445253,-0.467284203,0,1.01038301,-0.851606071,1.571904421,0,1.010953188,0.938358367,0.988754213,1.622266293,0.912315369,1.452371359,1.294438362,0
1.396176338,0.365184128,1.571228981,0.274290413,-0.550053596,0.941447318,-1.316040993,-0.827626884,2.173076153,0.482839882,-1.601734877,0.568600059,0,1.195981264,-0.491361409,0.7593382,2.548224449,0.736793459,-0.171189457,-0.383708328,0,0.847587228,0.905162036,0.98246944,0.796179414,1.414132237,0.974899232,0.829681575,0
0.858678639,-0.755853951,-0.635559916,0.840117931,1.659390092,0.350122809,-2.184472799,0.950360179,0,0.25709495,0.620768011,1.668272734,0,0.406212151,-1.40707159,0.473649502,2.548224449,0.512128651,1.162993431,-0.535199344,1.550980687,1.302183867,0.763622463,1.03408885,0.805103481,0.769594491,0.734397888,0.676075935,0
0.462830007,0.000919813,1.012483597,0.881122291,-0.208008558,0.681557715,-1.463585258,-0.528815746,0,0.827437818,0.385695636,1.303194761,2.214872122,0.791701019,-1.446212292,-1.328790903,0,0.79229027,-0.352744937,0.918218076,3.101961374,0.87497282,0.876707137,0.984558582,0.908370674,0.396176517,0.899338484,0.773549795,0
1.163022757,-0.486064583,1.044110775,0.458854914,0.339535594,1.150861383,-1.135819077,-0.97065568,1.086538076,0.899202764,0.36238265,0.995819032,0,0.786783576,1.487519145,-1.24169755,0,0.452250481,0.009533188,-0.688912749,0,0.84328711,0.648439646,0.999098182,1.380824328,0.763248503,0.883487999,0.826989174,1
1.106289983,-1.391855478,-1.395719886,0.653060615,-0.267865896,1.496312261,0.546581447,0.258499771,2.173076153,1.831014514,-1.424944878,-1.73460412,2.214872122,0.902869284,1.03421545,-0.708596885,0,0.430100441,-1.206388831,1.348829866,0,1.332253814,1.365887642,1.001656652,0.896506131,3.74597621,1.862131953,1.540633559,0
1.306501865,-0.877600074,-1.630426168,0.209231049,-0.740759552,0.617432654,-1.234842062,-1.278888345,2.173076153,1.080000162,-0.15730226,0.713410616,0,1.470477581,-0.416721016,-0.538845062,2.548224449,0.714886844,-0.601759076,0.593594492,0,0.963586032,1.121776104,0.997465909,0.574050784,0.878001809,1.002221823,0.984309852,1
0.328318328,1.386877418,-0.006899433,0.922982276,-1.444001794,0.993571878,-0.319869727,0.37879926,2.173076153,0.736661315,0.562485635,-0.538942933,0,1.565312982,0.847614467,-1.555677772,1.274112225,0.705637336,0.55753094,1.005339265,0,0.925195277,1.008179307,0.989518106,0.714469254,1.849882007,0.974152684,0.81897068,0
0.637420714,1.250521898,-0.046849504,1.959735036,-0.786425471,0.895643711,-0.49315992,1.041277766,2.173076153,0.298013568,-0.689615011,1.51125586,0,0.651555121,0.182222635,0.556859791,0,0.724866509,0.718265772,-1.504078627,3.101961374,0.602981269,0.55582422,0.987193108,1.945218444,0.894127488,1.218886495,0.977147698,1
2.322751284,-0.309776217,1.506865025,1.390220881,1.170524359,1.760782361,-0.617928922,-0.261053026,0,0.878428638,0.338098288,1.218860626,0,0.900937438,0.055698063,-0.3685413,2.548224449,1.082918406,-0.273626715,-1.135616899,3.101961374,2.89331007,1.61193037,0.987787604,0.875840366,0.503402591,1.014726043,1.178694487,1
0.393835574,1.67517221,-1.677034616,1.855076671,-0.660999656,1.118340969,-0.34858638,1.396077871,0,0.736157775,-0.589563549,0.83547318,0,1.072870731,0.14763318,-0.103933141,2.548224449,0.641134441,0.783226013,-0.189489111,1.550980687,0.966650009,1.031519771,0.989765048,0.878084242,0.257499397,0.820547402,1.032911778,0
1.087257028,1.240782142,1.493548393,0.7469818,-1.394506335,0.63657856,-0.144599006,-0.7062186,2.173076153,0.744845092,1.278388023,0.003783296,2.214872122,0.83297199,-0.247414768,0.652828991,0,0.488031328,1.303740501,1.018657088,0,0.774878979,0.915941775,0.980141997,0.921618462,1.009780645,0.982849717,0.879640579,0
1.086708069,0.005789657,0.645165384,0.704563558,-0.495791227,1.39902544,0.123753302,1.579576135,2.173076153,0.626999438,-0.754697084,-0.024061115,0,0.654013872,0.548142612,-0.984300315,2.548224449,1.496467114,-0.84161222,-0.505234122,0,0.550339103,0.781575739,1.037570715,1.150857687,0.924617052,1.019764662,0.886124253,1
0.910653234,0.174286261,-1.22537744,0.244203672,-0.548450708,0.511534691,0.039583761,-0.56429857,0,0.960769534,0.069999173,1.524016976,2.214872122,1.164545059,0.666474938,0.077568486,0,1.066123247,0.83902508,1.005894184,1.550980687,0.90322727,0.87844348,0.985812664,0.823689282,0.604353786,0.771788716,0.714690507,0
1.185349822,1.429732084,-1.320813656,1.815580607,0.565457285,2.070872784,0.391115397,0.675390065,2.173076153,1.153653741,0.737332881,-1.663585901,2.214872122,1.009295821,-0.51866883,-0.462846309,0,0.374846995,-0.394386113,-0.184494913,0,0.171634316,1.043551683,2.015376568,1.854937792,1.997059703,1.447588563,1.282614827,1
0.532373428,-1.764885545,1.148979425,1.03315711,-0.908548892,0.942271829,-1.454673171,1.528019309,2.173076153,1.345782518,-0.922744691,0.095885046,0,0.718818128,-1.35700798,0.358264566,0,2.362266541,-0.879922092,-1.245489478,3.101961374,0.886690617,1.349960089,0.987247169,0.808791995,0.999319911,1.088499188,0.925423086,1
1.488961935,1.319673657,-0.63056612,0.873412073,-1.247052431,1.025725961,0.129694685,0.735816956,2.173076153,0.485987485,0.82572788,-0.969493628,0,0.332275569,1.018741131,1.060004711,0,0.535008907,0.022858363,1.058055878,1.550980687,0.601646006,0.885667086,0.984606564,0.745124638,0.227472842,0.909299612,0.718231499,1
0.558360755,-1.298354387,-1.606567144,1.091329217,0.579210341,0.752461672,-0.700118005,-0.004931141,0,1.03203094,0.00200302,1.424147606,0,0.8958444,-0.334798634,-1.032007575,2.548224449,0.702959836,-0.291948855,-1.272680163,3.101961374,1.000214934,0.837700665,0.99634701,0.669249535,0.130385965,0.568978548,0.676599979,1
1.28746891,1.120983958,0.815507829,1.116368532,1.29423523,0.692275763,0.527767122,-0.526043892,0,0.565684438,-0.486597925,-0.339204162,2.214872122,0.786081076,-0.390323788,1.68186295,0,0.688112021,0.47175011,-0.895340025,3.101961374,1.380990505,0.907198846,0.974532664,0.746794701,0.415127575,0.716370285,0.754900515,1
0.541157901,0.480112433,0.8893044,0.777482569,0.3202447,0.500083804,-0.05250762,-0.876966298,0,1.08818388,-1.186958313,-0.16054897,2.214872122,1.064440966,0.001083142,-1.626129031,0,1.321457386,-0.892414451,1.460367203,3.101961374,0.820528925,0.845753551,0.989503384,0.818622768,1.078921437,0.863767982,0.787623823,0
0.62680614,0.093446843,-0.115097225,1.699882507,0.842721462,2.046688318,-0.354527771,-1.108140707,2.173076153,1.401054144,0.273987651,1.122320175,0,1.346488714,0.922254801,1.203126431,0,1.075372815,0.745748937,-0.138992131,0,0.802057028,1.332223773,1.087075234,1.760763526,1.089145064,1.510377526,1.30041945,1
1.740050435,1.055728078,1.665555358,1.035667062,1.053923369,0.830236197,0.454490095,-0.397983164,2.173076153,0.626999438,0.73441875,-1.038847327,0,0.912879705,1.480237246,0.253419578,0,0.583933771,0.008700365,0.139121488,3.101961374,1.186351657,0.956918299,0.988172054,0.768269897,0.381335497,0.848809898,0.795544565,0
1.73931849,-0.893183529,-0.785372496,1.460652351,-1.310866952,1.173396826,-1.427936912,0.914880157,2.173076153,0.527913392,-1.628933311,-1.609767318,2.214872122,1.571986675,-1.674684763,-0.396832794,0,0.633588851,-2.428140402,-0.193373501,0,0.652907312,0.808700442,1.005218506,1.602625012,0.892247081,1.04573381,1.024115086,0
0.712454379,1.461873055,-0.209979057,0.164509654,1.042728901,0.46866253,-1.285343766,1.735910058,2.173076153,0.466472447,-0.01645308,0.274540246,2.214872122,0.796091557,1.116137743,-1.033117056,0,0.641134441,0.85318315,0.748414993,0,0.791595936,1.207697034,0.977518499,0.574332535,0.816098332,0.777166307,0.710365415,1
1.342554689,1.733610272,1.585100412,0.854129612,1.466936231,1.478265643,1.099129796,0.101057179,0,1.074208617,0.048628956,1.545100451,0,1.4604671,1.055151105,-0.716363132,2.548224449,0.450303227,0.850684643,-1.096218228,3.101961374,2.976472378,1.5941329,0.98360306,1.064941645,0.212223351,1.110259652,1.061089158,1
0.545550108,1.767699242,0.321126431,0.958590567,-0.254933715,1.156266332,0.36041823,0.753556907,2.173076153,0.968449652,2.169137716,-0.789173901,0,1.709673643,2.672663212,-1.416439056,0,0.458092243,0.268541217,0.342774212,0,1.212681294,0.870668948,0.998528361,0.969614863,1.093711853,1.062051177,0.909999967,0
0.726729095,0.867752016,-0.032977913,1.028212786,0.098439485,0.449150175,0.344574571,0.75799191,0,1.172035575,1.270617008,-0.296482265,2.214872122,1.409536839,1.148906708,1.22642529,0,2.828391075,-0.217827559,-1.546806812,0,0.894795895,1.164872885,0.988084793,0.997211933,1.590219259,1.071197391,0.971981823,1
0.535484612,-0.529893219,-1.719204068,0.644341946,1.723021388,0.717467725,-0.04557601,-0.619181752,2.173076153,0.507894695,-1.781438947,-1.675237179,0,0.886185229,-1.387956381,0.042065427,0,0.684217513,-0.856603026,0.383282781,0,0.802630603,1.028698206,0.984702349,0.631007135,0.830675483,0.716123402,0.775016248,1
1.03400135,0.131431639,0.241226375,1.529977441,-0.431227386,1.100385904,-0.359478891,0.801787555,1.086538076,0.929419637,0.887895763,-0.958396971,2.214872122,1.221095085,-0.606052697,1.482158303,0,1.816547513,1.642699599,-1.660008788,0,1.285774946,1.207808375,0.991391182,0.912346065,1.801591754,1.180279255,1.07264483,0
0.63998282,0.085655093,1.116242647,1.15022099,-1.525487781,0.913232386,-0.336703628,0.454194278,2.173076153,1.030142427,0.465348244,-0.89459163,2.214872122,0.498588979,1.632248759,-0.353563458,0,0.420850992,-0.794141233,-1.677766085,0,1.045196533,1.095274568,0.985284507,0.948088527,1.46698916,0.943927169,0.848866701,1
0.627172172,-0.145175502,-0.868046761,0.82302928,-0.859319925,0.699329436,-1.048678875,1.595653057,2.173076153,0.791555286,-1.070393443,0.86876303,2.214872122,0.789066672,0.747487068,0.380453974,0,0.655008614,-0.381893724,-0.375384659,0,0.737588763,0.906547725,0.987105966,0.849985182,0.668575406,0.783159673,0.802820146,0
0.568609238,1.818345547,-0.632230759,0.887968361,1.109557152,0.695756793,1.05853045,-1.507290959,2.173076153,0.412585765,0.650880635,0.214063793,0,0.683342636,0.345157147,1.378422737,0,1.4852705,-0.700032234,-0.134552822,1.550980687,0.716139555,0.849493325,0.987821937,0.763741255,1.565765977,1.080251336,0.855663121,0
0.910287261,0.199609444,1.530169249,2.895115852,-1.433906198,0.911491811,-1.522998929,0.034532145,0,1.068794727,-1.428830266,0.49702701,1.107436061,1.211611629,-0.26744023,0.23233965,2.548224449,1.00064683,0.929802895,-1.348148346,0,2.90569377,1.720696569,1.021759987,1.906299949,0.805803478,1.364794016,1.438805342,0
0.731487393,-0.769489527,1.354833007,1.591611147,-1.428672433,1.079224587,0.271297544,-0.417386293,2.173076153,1.435929418,-0.176729724,0.738932788,0,1.158925176,0.120325722,-1.570655584,0,1.183932424,0.370978475,-1.168911695,0,1.025146604,0.836721242,0.992425323,1.068650603,1.105934501,1.019574165,0.875397682,1
0.468686312,0.630103648,-1.513350487,0.572951913,0.378504187,0.790753484,1.401149869,1.31014967,2.173076153,0.79168123,1.932122469,-0.693188369,0,0.415520072,1.572172403,0.702755153,0,0.612655819,-0.055427026,-0.584589303,3.101961374,0.844941735,0.968343616,0.987514913,0.538861632,0.942773223,0.753624201,0.816305637,0
2.079715252,0.959305108,1.03745234,1.351819158,1.051031828,1.257034302,-0.639714003,-0.616409838,2.173076153,0.958377481,-0.73721236,-0.959506691,0,0.506140709,0.522655666,-0.919951022,0,0.740444541,-2.04920578,0.727328241,0,0.766779423,0.711092591,0.998647451,0.823510051,0.758582294,1.326079726,1.14212513,0
0.638701737,0.273631036,0.437647283,0.874875724,-0.889356792,0.835457802,-0.751609981,1.632241845,0,1.050538778,-0.981027067,1.180022359,0,1.471706867,-2.05516839,-0.179931328,0,1.831882238,0.024524007,-0.577930331,3.101961374,0.829851985,0.660849989,0.987755597,0.651969969,0.780247331,0.860558689,0.843038023,1
2.025361538,-1.218489051,0.682896018,1.206864119,1.221368551,1.326472521,-1.186320782,-1.054920793,2.173076153,1.580718398,-0.944114923,-0.005196902,0,0.894439459,-1.133086801,-1.437519073,0,0.832939327,-0.838280857,1.544713736,3.101961374,1.770450592,1.14351368,1.010971427,1.643413544,0.803836167,1.038312793,1.055853009,1
1.275024295,1.232016325,-1.217609406,1.089635253,-1.587698221,0.546986699,0.6931355,0.098839685,2.173076153,0.688943982,-1.031538486,1.362561464,0,1.197737455,0.569988608,1.019509077,2.548224449,1.391558647,1.437824965,-0.087385304,0,0.901447296,0.937406719,0.992338121,1.126739144,0.744705916,0.929584801,0.843646109,0
0.309834391,-1.131805778,1.273268342,0.840882361,-0.933318794,1.895078421,-2.485502481,1.407165527,0,1.78455627,0.518773794,0.030415129,0,1.551614523,-0.060813773,-0.588219285,1.274112225,1.032046318,0.181927592,-1.302090526,3.101961374,0.817649603,1.012186289,0.986665011,1.526314497,0.596159816,1.137495995,1.374009848,1
0.613263428,-0.677936435,0.984740555,0.918558478,-0.03964892,0.491930753,-0.448599607,0.527926207,0,0.551331401,-0.856691301,1.563409805,0,0.600976229,-1.567275405,-1.225610137,0,0.674481213,0.94729209,-0.979686737,3.101961374,0.919787943,0.904778004,0.988875747,0.637917876,0.631292641,0.575608373,0.570591331,0
1.584309697,-1.31978178,-1.141593456,0.420164615,0.200617135,1.139685392,0.750568867,0.240205392,2.173076153,0.865838289,-1.027652979,1.618337989,2.214872122,0.379342109,1.123419762,0.980677545,0,1.165433407,0.635816276,1.539719462,0,0.877385676,0.950317979,1.057575941,0.778213382,2.052982092,1.387110829,1.074858069,0
0.337834775,0.637895346,0.048134655,1.278499842,1.4604038,0.917904258,0.572327435,0.733599424,2.173076153,0.935085237,-1.686244249,-0.809702694,0,1.050040007,-0.657026649,-0.958782494,0,0.786205053,-0.254471779,1.023651362,3.101961374,0.829377711,0.936755598,0.990067124,0.879457116,0.471214414,1.179987788,1.303049445,0
1.856810212,-0.630211949,1.446385145,0.768446088,-1.368926048,1.16002214,1.4823488,-0.228344336,2.173076153,0.697757185,1.7708745,-1.035518408,0,0.770275176,-0.210094556,1.001757503,0,0.609491527,1.955008149,0.417132437,0,0.850971639,0.965071321,0.986768127,2.389829159,1.05021739,1.49428916,1.376557589,0
0.624060988,-1.235046506,-0.23550269,1.340980411,0.618166268,0.726353645,0.017798703,1.183752179,2.173076153,0.405283332,1.088970184,-0.867404938,0,0.6106354,0.519014657,-1.206749082,1.274112225,0.640160799,-1.576995134,-1.122299075,0,0.559921026,0.913821459,0.985956311,1.188536644,0.729654729,1.013417363,0.822331727,0
0.689029276,-0.903897166,0.594673038,0.554184854,-0.297091424,0.300471664,-0.950646162,0.033977769,2.173076153,0.399491787,-1.512368441,-1.623638034,0,0.808560669,1.512095928,-1.742068768,2.548224449,0.729978025,-2.431471825,1.347165108,0,0.786563754,1.218304277,0.988231003,0.544184327,1.221137404,1.199966669,0.957057297,1
1.745174766,-0.966231167,0.514773011,0.476496697,1.090964437,1.36888659,-1.1209656,-1.253941536,0,0.497192919,-0.962571025,-0.088421099,2.214872122,0.592721999,-1.671043754,0.786520243,0,0.841701984,-0.611752927,-0.652843475,3.101961374,1.666363359,1.019810557,0.986384988,0.636001945,0.294010162,0.707343102,0.812092006,1
0.984954953,-0.489960492,-1.145477533,1.221449614,-0.204154596,3.270835638,2.336916924,1.520258069,0,2.735631228,-0.708071113,-0.31479165,2.214872122,1.837350488,-0.212825298,0.135815695,2.548224449,0.55107379,-1.295500875,0.805015981,0,7.225469589,5.48618412,1.140565157,0.921019137,1.113803744,5.038101196,3.794192076,1
2.641553164,-0.147123426,-1.625987291,0.66252321,-1.249522209,0.62228781,0.016808474,0.1454072,2.173076153,0.814469755,0.659623027,-0.840773106,1.107436061,1.607110858,-1.406161308,0.229565948,0,0.675941646,0.873170853,0.799466908,0,0.975998163,1.016554833,0.97066009,0.889113784,0.886716485,0.905843318,0.894125164,1
0.887411118,0.372975856,0.84436065,1.189270377,-0.073614486,0.622196198,0.246541813,1.420470476,0,1.357617497,0.211819723,-1.56760025,2.214872122,1.720386624,0.422528267,-0.399607033,2.548224449,0.766245723,0.819870234,0.408253849,0,0.924133718,0.916826606,1.046928525,0.81034416,1.424901128,0.943008125,0.842885494,0
0.549942315,-1.219462991,-0.063495122,0.357872874,0.58088094,0.719299853,0.342594087,1.066224575,2.173076153,0.678242147,0.259417027,-0.214367464,0,0.514570534,1.491160274,1.253052473,0,1.056387067,-0.426866174,-1.234391332,3.101961374,1.001484036,0.942092657,0.98820281,0.685386598,0.905441582,0.667629302,0.625111997,0
0.771566331,-0.179264396,-1.480058789,0.589705527,-0.759923935,0.744125426,0.400027454,0.811212003,2.173076153,0.474907994,-1.439515471,1.527346015,0,0.494198442,0.172209889,-0.579343498,1.274112225,0.566408455,-2.201612711,-0.259962946,0,0.792500198,0.833415568,0.986800134,1.121795535,0.72250998,0.897301018,0.803729355,0
0.88777709,0.602832496,-1.371860862,0.790855229,-0.685092509,0.801196694,0.883259654,0.39044112,2.173076153,0.278120816,1.458092213,0.200193062,2.214872122,0.374424696,-1.094856262,1.57368958,0,0.792046905,0.033685062,-1.012426496,0,0.589850664,1.00457859,0.984767437,0.716974378,0.245479748,0.720662296,0.661313653,0
1.329378009,-0.132513911,-0.409173697,0.412169188,0.290402025,0.58253032,-1.173447728,-1.334880233,0,1.04927969,0.667393923,-0.033493057,2.214872122,0.892683268,-0.119069681,1.584784269,0,1.023040175,-0.373565525,1.038633943,3.101961374,0.954831898,0.75167948,0.992615759,0.874559641,0.951732874,0.917615891,0.833949983,1
0.294278622,-0.638003707,1.168399692,0.913871884,0.040753365,0.570346534,0.22079584,1.107248426,0,0.758316755,-0.678929925,-0.017403103,1.107436061,0.789593518,0.334234178,1.696840882,1.274112225,1.121863604,0.35765329,-1.042946696,0,0.812727988,1.044041395,0.979560971,0.707210124,0.941643417,0.688806772,0.657974124,0
1.175467491,0.533680677,-1.174330115,1.72818768,-1.061347485,1.505656242,-0.644665122,0.452531159,0,0.817491412,1.095769882,-1.613651037,1.107436061,0.713198245,-0.020762825,0.790958047,0,0.411114663,0.787390113,-0.08572112,3.101961374,0.938980401,0.769872189,0.992250919,0.673583448,0.515728831,0.664485455,0.704503596,0
0.466856211,-1.627555966,0.246220127,0.393439949,-1.510724545,0.866146267,-0.385224879,-0.353633136,2.173076153,0.761967957,0.445920765,1.023005724,2.214872122,0.663673043,-0.533232868,1.633046269,0,0.688842237,0.559196532,-0.79767549,0,0.786628723,0.851903081,0.979236782,0.7631163,1.245479941,0.743077099,0.657592833,0
1.056877494,1.319673657,1.626160264,1.125624895,-0.69840157,0.592057407,0.397056758,1.060126424,0,0.440158606,0.852926374,0.035963427,0,0.774138868,1.140714526,0.474204242,2.548224449,0.677645505,-0.738342106,-0.310459971,3.101961374,0.903618395,0.794748604,1.308981538,0.852900088,0.797634006,0.790964425,0.726234376,1
0.747226179,1.322595477,-0.243825048,0.428254485,-0.323087335,0.870360196,-0.125784636,-1.309933305,0,0.954726219,0.423579186,-1.73848784,0,1.018603802,-0.253786504,0.144136727,2.548224449,0.667422414,-0.346915156,0.705131769,0,0.913621128,0.828284383,0.989204943,0.663675785,0.547683895,0.771812499,0.738042176,1
0.975072444,-1.974288821,-0.074037485,0.319177419,1.242414355,1.102584481,-0.930841565,1.737018704,2.173076153,0.811573923,-1.277296066,0.035408597,0,0.511760593,-0.268350482,1.008414388,0,0.591966212,-0.126217008,-0.810993433,3.101961374,0.924337804,1.186126351,0.984078467,0.651124716,0.726387739,0.741069377,0.708562672,1
2.637344122,-0.613654494,1.353723288,0.35005787,0.754386783,2.008488178,-1.339806557,-0.096957922,0,2.059277535,0.468262374,-1.327913761,0,1.352811098,-0.253786504,0.032080192,2.548224449,1.345798135,0.263544291,1.592990995,3.101961374,5.965624809,3.284460306,0.984847307,0.787542164,1.063925386,2.030528784,1.734417915,0
